Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Michael Beasley,2014-15,14,1.429,13,0.538,980,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Michael Beasley,2016-17,14,0.726,14,0.714,1929,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
James Harden,2016-17,14,0.203,11,0.545,6906,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Andre Iguodala,2020-21,14,0.499,14,0.643,2804,ff41b642-89ef-11e6-8ec0-a45e60e298d3
D'Angelo Russell,2021-22,14,0.291,14,0.786,4805,ff426914-89ef-11e6-bc15-a45e60e298d3
Thaddeus Young,2019-20,14,0.422,14,0.714,3321,ff42dffd-89ef-11e6-a58a-a45e60e298d3
Kelly Olynyk,2015-16,14,0.492,12,1.000,2848,ff426326-89ef-11e6-a607-a45e60e298d3
Larry Nance Jr.,2015-16,14,0.565,14,0.500,2477,ff410bab-89ef-11e6-856b-a45e60e298d3
LeBron James,2019-20,14,0.221,14,0.857,6330,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Freddie Gillespie,2020-21,14,1.770,14,1.214,791,9c2c0ebf-86fe-4d91-9c32-abea32479cc2
Jeremy Tyler,2013-14,14,1.869,12,1.250,749,ff415cf5-89ef-11e6-9c82-a45e60e298d3
Dorell Wright,2013-14,14,0.672,14,0.643,2083,ff4235eb-89ef-11e6-a3e8-a45e60e298d3
Salah Mejri,2018-19,14,1.716,14,1.429,816,ff41be94-89ef-11e6-9db7-a45e60e298d3
Cody Zeller,2015-16,14,0.370,13,0.769,3782,ff42a38f-89ef-11e6-bb6d-a45e60e298d3
Derrick Williams,2014-15,14,0.479,14,0.429,2924,ff416e3a-89ef-11e6-9a9d-a45e60e298d3
Nikola Mirotic,2014-15,14,0.404,14,0.857,3469,ff429e85-89ef-11e6-a63b-a45e60e298d3
Johnathan Motley,2017-18,14,4.154,12,1.000,337,e80ea91f-6ac5-4dc3-8e99-3e5f1835eff4
Harrison Barnes,2019-20,14,0.274,12,0.833,5116,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Andre Drummond,2013-14,14,0.280,14,1.071,5005,ff415268-89ef-11e6-a137-a45e60e298d3
Frank Kaminsky,2016-17,14,0.361,13,0.769,3875,ff403042-89ef-11e6-b2e2-a45e60e298d3
Thon Maker,2019-20,14,0.906,12,1.167,1545,a431a70a-8e7e-48f3-bc85-a21fd0e7918b
Thaddeus Young,2016-17,14,0.297,14,1.429,4712,ff42dffd-89ef-11e6-a58a-a45e60e298d3
Wilson Chandler,2017-18,14,0.303,14,1.214,4625,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Khem Birch,2020-21,14,0.449,13,1.231,3117,57554ed9-0c8b-44cc-9673-827e94e5239f
Jonas Jerebko,2017-18,14,0.602,14,1.000,2324,ff4137d9-89ef-11e6-ad62-a45e60e298d3
Mitch McGary,2014-15,14,1.416,14,0.286,989,ff42c9a6-89ef-11e6-8d9d-a45e60e298d3
Troy Brown Jr.,2019-20,14,0.371,12,0.583,3778,4518e458-a97b-405a-95d1-4007f01284bb
Dean Wade,2020-21,14,0.576,14,1.500,2432,1e2d49c4-8730-4914-a792-7685650ac8f8
James Johnson,2019-20,14,1.057,12,1.500,1325,ff42429c-89ef-11e6-ba59-a45e60e298d3
Solomon Hill,2016-17,14,0.288,13,0.615,4854,ff4029c7-89ef-11e6-b1ae-a45e60e298d3
Greg Stiemsma,2013-14,14,0.744,12,1.250,1881,ff425563-89ef-11e6-8324-a45e60e298d3
Jason Thompson,2015-16,14,1.358,14,0.643,1031,ff41874c-89ef-11e6-9279-a45e60e298d3
John Collins,2017-18,14,0.407,14,1.071,3439,b4c77ef1-d34b-4911-9114-1f7e0f3aca68
Kristaps Porzingis,2017-18,14,0.463,14,0.857,3026,ff419e8c-89ef-11e6-826f-a45e60e298d3
Rudy Gay,2014-15,14,0.292,11,1.091,4788,ff4039fa-89ef-11e6-bd79-a45e60e298d3
Kelly Oubre Jr.,2020-21,14,0.389,12,1.333,3596,ff425a5c-89ef-11e6-85ff-a45e60e298d3
Jonas Jerebko,2015-16,14,0.517,13,0.769,2707,ff4137d9-89ef-11e6-ad62-a45e60e298d3
Zach Randolph,2014-15,14,0.276,13,0.923,5068,ff423145-89ef-11e6-8a8a-a45e60e298d3
Jonas Valanciunas,2013-14,14,0.306,12,0.917,4580,ff429666-89ef-11e6-a005-a45e60e298d3
Tyler Herro,2021-22,14,0.279,12,0.667,5025,e04000b7-501d-44b1-a837-6a84dcb590e6
LaMelo Ball,2020-21,14,0.447,14,0.857,3134,96c88e8b-8d46-471e-a67d-bda64de7cc58
Richaun Holmes,2015-16,14,0.981,14,1.143,1427,ff4271de-89ef-11e6-83dc-a45e60e298d3
Darius Bazley,2020-21,14,0.390,14,0.857,3589,391ec046-79ae-4aed-beb6-e86591ca9736
Brandon Bass,2016-17,14,1.228,10,1.400,1140,ff402a33-89ef-11e6-9162-a45e60e298d3
Klay Thompson,2017-18,14,0.212,14,0.714,6599,ff41a31e-89ef-11e6-8405-a45e60e298d3
Cameron Johnson,2020-21,14,0.375,12,1.167,3736,c2b84bbb-3276-43ce-a4a1-4c7ee5148e35
Kelan Martin,2020-21,14,1.811,12,1.250,773,8bc20165-44e2-4776-a208-76eaeaa8eda2
Montrezl Harrell,2015-16,14,1.743,14,0.643,803,ff42b4e8-89ef-11e6-a75d-a45e60e298d3
Channing Frye,2013-14,14,0.313,14,1.429,4466,ff402140-89ef-11e6-aa13-a45e60e298d3
David Nwaba,2018-19,14,0.716,13,1.154,1955,870be51c-f16f-41bf-8156-49630298686e
Markieff Morris,2019-20,14,0.441,14,1.214,3174,ff41cb11-89ef-11e6-8285-a45e60e298d3
Klay Thompson,2018-19,14,0.194,14,0.929,7218,ff41a31e-89ef-11e6-8405-a45e60e298d3
Robert Williams III,2019-20,13,1.172,11,0.727,1109,79b83f96-5723-4219-b521-57de6111ee97
Trey Lyles,2015-16,13,0.503,13,1.077,2583,ff42e242-89ef-11e6-a829-a45e60e298d3
Jaylen Brown,2018-19,13,0.283,13,1.538,4592,a6904c1c-0dc5-41c8-a618-b3a276131726
Brad Wanamaker,2019-20,13,0.385,10,1.000,3373,a9b6713c-6738-4dba-8c80-787fe50562b0
Furkan Aldemir,2014-15,13,1.238,11,1.091,1050,ff42f15e-89ef-11e6-b5ea-a45e60e298d3
Marc Gasol,2019-20,13,0.452,12,1.083,2876,ff420730-89ef-11e6-bafd-a45e60e298d3
Nicolas Batum,2018-19,13,0.270,13,1.000,4810,ff4239f0-89ef-11e6-a24c-a45e60e298d3
Reggie Jackson,2021-22,13,0.265,12,0.750,4904,ff423c7a-89ef-11e6-94b0-a45e60e298d3
Kevin Love,2013-14,13,0.230,13,0.923,5659,ff42aecf-89ef-11e6-8cb8-a45e60e298d3
Willy Hernangomez,2020-21,13,0.730,10,0.900,1782,cc8b058c-1df3-4fb6-9c8c-69bfbcdb9c6d
Dirk Nowitzki,2017-18,13,0.353,13,1.000,3680,ff411411-89ef-11e6-8f83-a45e60e298d3
Josh Hart,2018-19,13,0.352,12,0.769,3698,2ac853c4-6186-4283-bf23-91ef69ccb423
Luke Kornet,2020-21,13,1.764,12,0.615,737,b398ebec-fd8f-4809-825b-5cacd8742ac5
Brandon Davies,2013-14,13,1.159,12,1.083,1122,ff42a8f3-89ef-11e6-88ca-a45e60e298d3
Cody Zeller,2021-22,13,1.778,12,0.583,731,ff42a38f-89ef-11e6-bb6d-a45e60e298d3
Willy Hernangomez,2019-20,13,1.791,11,0.545,726,cc8b058c-1df3-4fb6-9c8c-69bfbcdb9c6d
Pascal Siakam,2016-17,13,0.782,11,0.273,1662,3ebb6711-5a0a-4810-922a-9ac3826ad193
Paul Millsap,2017-18,13,0.570,9,0.889,2281,ff415538-89ef-11e6-9b07-a45e60e298d3
Danilo Gallinari,2014-15,13,0.458,11,1.000,2836,ff41b782-89ef-11e6-a39f-a45e60e298d3
Jarrett Allen,2017-18,13,0.466,13,1.000,2792,330616b8-1619-4685-93e8-26ce79ee94df
Josh Jackson,2018-19,13,0.313,12,1.167,4157,5bb515ad-3c45-4b77-8e12-1e943b00ed20
Marcus Smart,2017-18,13,0.328,10,0.636,3967,ff411907-89ef-11e6-9c68-a45e60e298d3
Kostas Papanikolaou,2014-15,13,0.829,13,0.692,1568,ff421ad7-89ef-11e6-bc46-a45e60e298d3
Kevin Love,2021-22,13,0.378,13,0.308,3436,ff42aecf-89ef-11e6-8cb8-a45e60e298d3
Nemanja Bjelica,2018-19,13,0.338,13,1.000,3843,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Michael Beasley,2018-19,13,2.253,12,0.917,577,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Jarell Martin,2016-17,13,1.163,11,1.000,1118,ff41952b-89ef-11e6-9e9a-a45e60e298d3
Shane Battier,2013-14,13,0.417,13,0.692,3118,ff4203e8-89ef-11e6-a985-a45e60e298d3
Ekpe Udoh,2013-14,13,0.881,13,1.000,1475,ff4166f5-89ef-11e6-8268-a45e60e298d3
Mirza Teletovic,2016-17,13,0.574,13,0.385,2264,ff4276cc-89ef-11e6-bd72-a45e60e298d3
Anthony Tolliver,2017-18,13,0.372,12,1.667,3495,ff4200a1-89ef-11e6-8786-a45e60e298d3
Kris Humphries,2016-17,13,0.948,13,0.846,1371,ff41b014-89ef-11e6-b808-a45e60e298d3
Chase Budinger,2014-15,13,0.513,11,0.273,2532,ff41ad33-89ef-11e6-8159-a45e60e298d3
Markieff Morris,2013-14,13,0.310,12,0.833,4187,ff41cb11-89ef-11e6-8285-a45e60e298d3
Isaac Bonga,2019-20,13,0.491,13,0.615,2648,f9ed67d3-df06-47d3-8f17-7ecdd875e2e8
Rudy Gobert,2020-21,13,0.248,12,1.167,5242,ff42a142-89ef-11e6-8c3b-a45e60e298d3
Salah Mejri,2015-16,13,1.416,11,0.545,918,ff41be94-89ef-11e6-9db7-a45e60e298d3
James Johnson,2016-17,13,0.315,12,1.000,4131,ff42429c-89ef-11e6-ba59-a45e60e298d3
P.J. Tucker,2016-17,13,0.266,12,1.333,4880,ff41362b-89ef-11e6-babd-a45e60e298d3
Semi Ojeleye,2017-18,13,0.489,12,1.167,2659,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Tyler Zeller,2013-14,13,0.650,13,1.154,2000,ff4287f3-89ef-11e6-ad05-a45e60e298d3
Jordan Hill,2015-16,13,0.436,13,1.231,2985,ff418de6-89ef-11e6-914b-a45e60e298d3
Kelly Olynyk,2017-18,13,0.351,13,1.692,3707,ff426326-89ef-11e6-a607-a45e60e298d3
Khem Birch,2017-18,13,1.150,13,0.615,1130,57554ed9-0c8b-44cc-9673-827e94e5239f
P.J. Tucker,2014-15,13,0.275,13,1.000,4721,ff41362b-89ef-11e6-babd-a45e60e298d3
Mfiondu Kabengele,2020-21,13,2.238,13,0.846,581,d54c8704-12fe-4888-9d72-a09532a75d8f
Hollis Thompson,2013-14,13,0.375,13,1.000,3470,ff401919-89ef-11e6-acf3-a45e60e298d3
DeJuan Blair,2013-14,13,0.516,12,1.250,2517,ff411c14-89ef-11e6-b163-a45e60e298d3
Andrei Kirilenko,2013-14,13,0.720,10,0.800,1806,ff410dc7-89ef-11e6-898a-a45e60e298d3
Tyler Hansbrough,2013-14,13,0.698,13,0.923,1862,ff42870a-89ef-11e6-ae3c-a45e60e298d3
O.G. Anunoby,2017-18,13,0.373,12,1.083,3482,4603eded-4510-46ea-bd45-33456d037024
Justin Holiday,2021-22,13,0.310,12,0.750,4192,ff4122b8-89ef-11e6-815c-a45e60e298d3
Michael Beasley,2013-14,13,0.818,12,0.833,1589,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Jason Smith,2013-14,13,0.834,12,0.833,1559,ff42bb1c-89ef-11e6-91a1-a45e60e298d3
Giannis Antetokounmpo,2014-15,13,0.248,13,0.846,5242,ff423b75-89ef-11e6-a507-a45e60e298d3
Patrick Patterson,2013-14,13,0.409,12,0.167,3177,ff4174a1-89ef-11e6-a875-a45e60e298d3
Enes Freedom,2013-14,13,0.331,12,1.333,3932,ff41d597-89ef-11e6-99f9-a45e60e298d3
James Ennis III,2018-19,13,0.434,11,0.364,2994,ff429499-89ef-11e6-86de-a45e60e298d3
Kevin Seraphin,2015-16,13,1.256,13,0.846,1035,ff419645-89ef-11e6-9aa0-a45e60e298d3
Hassan Whiteside,2020-21,13,1.141,11,1.182,1139,ff425d2b-89ef-11e6-8e2c-a45e60e298d3
Darius Bazley,2019-20,13,0.501,12,1.083,2596,391ec046-79ae-4aed-beb6-e86591ca9736
Danuel House Jr.,2020-21,13,0.670,13,1.231,1939,5f053600-9d58-4d87-aaa5-1117ac33da25
Michael Beasley,2015-16,12,1.330,12,0.750,902,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Robin Lopez,2021-22,12,0.969,12,0.167,1238,ff425eb3-89ef-11e6-9fb5-a45e60e298d3
Kelly Olynyk,2014-15,12,0.415,9,0.444,2891,ff426326-89ef-11e6-a607-a45e60e298d3
Luke Kornet,2019-20,12,1.048,12,0.750,1145,b398ebec-fd8f-4809-825b-5cacd8742ac5
Jarred Vanderbilt,2020-21,12,0.498,12,0.667,2410,fabe358f-a11c-417f-9ab8-e86e2de29a40
Skal Labissiere,2017-18,12,0.488,12,0.833,2459,0943dbc8-178e-4cab-97d6-3f31747698ab
Kelly Olynyk,2019-20,12,0.377,12,1.417,3179,ff426326-89ef-11e6-a607-a45e60e298d3
Aaron Gordon,2014-15,12,0.759,10,0.600,1580,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
Keita Bates-Diop,2021-22,12,0.601,11,0.455,1997,f0f12840-e3ae-400e-b71f-5c4f68367892
Juwan Morgan,2019-20,12,2.673,12,0.917,449,00d15dc2-5027-4861-8534-08e6c4b68f45
Terry Rozier,2020-21,12,0.244,11,0.636,4927,ff4108b5-89ef-11e6-8854-a45e60e298d3
Kenrich Williams,2021-22,12,0.556,12,0.500,2159,97557441-df62-4371-8720-66f68535b73c
Marshall Plumlee,2016-17,12,3.540,12,1.250,339,c5f9f385-4872-4787-b7a6-8dd3d372f56b
Kyle Anderson,2020-21,12,0.274,11,1.000,4376,ff42ce05-89ef-11e6-b640-a45e60e298d3
  Nene,2014-15,12,0.319,10,1.200,3763,ff4295ee-89ef-11e6-8d6a-a45e60e298d3
Buddy Hield,2020-21,12,0.238,11,0.727,5048,19e14b5d-59d4-4bf1-8554-25a405c3f9f5
Clint Capela,2014-15,12,2.620,12,0.667,458,ff414a2b-89ef-11e6-a46a-a45e60e298d3
Khris Middleton,2017-18,12,0.190,12,0.667,6300,ff413d99-89ef-11e6-83e1-a45e60e298d3
Dakari Johnson,2017-18,12,4.181,12,0.917,287,6f5aec37-b33a-49c7-b511-7ca701082d31
Kyle Lowry,2013-14,12,0.206,11,0.636,5834,ff41baca-89ef-11e6-8ca0-a45e60e298d3
Bobby Portis,2016-17,12,0.547,10,0.400,2192,ff41f651-89ef-11e6-95ed-a45e60e298d3
Robin Lopez,2014-15,12,0.351,12,0.250,3414,ff425eb3-89ef-11e6-9fb5-a45e60e298d3
Patrick Patterson,2015-16,12,0.249,12,1.250,4828,ff4174a1-89ef-11e6-a875-a45e60e298d3
Vince Carter,2019-20,12,0.653,10,0.600,1838,ff4274d7-89ef-11e6-ac5d-a45e60e298d3
Blake Griffin,2018-19,12,0.222,12,0.750,5408,ff41ff8a-89ef-11e6-95d3-a45e60e298d3
Kevin Love,2018-19,12,0.980,12,0.333,1224,ff42aecf-89ef-11e6-8cb8-a45e60e298d3
Fred VanVleet,2019-20,12,0.247,12,0.750,4853,4740d4bd-1b18-4cb3-896f-d6472b01fdea
Gary Clark,2018-19,12,0.929,11,0.909,1292,59c096a0-cb02-4eec-a34d-d62f6bd8ce8e
Klay Thompson,2016-17,12,0.180,12,1.250,6671,ff41a31e-89ef-11e6-8405-a45e60e298d3
Jonas Valanciunas,2019-20,12,0.301,12,0.833,3986,ff429666-89ef-11e6-a005-a45e60e298d3
Lance Thomas,2015-16,12,0.465,12,0.833,2581,ff42b93d-89ef-11e6-978e-a45e60e298d3
Marcus Smart,2020-21,12,0.322,9,1.000,3724,ff411907-89ef-11e6-9c68-a45e60e298d3
Tobias Harris,2016-17,12,0.238,12,0.750,5041,ff42df0c-89ef-11e6-b53b-a45e60e298d3
T.J. Leaf,2018-19,12,1.070,9,0.889,1121,0c8ab521-8c02-4886-9238-f758c02fdd1f
Dirk Nowitzki,2018-19,12,0.750,12,1.000,1600,ff411411-89ef-11e6-8f83-a45e60e298d3
Rudy Gay,2015-16,12,0.247,12,1.000,4851,ff4039fa-89ef-11e6-bd79-a45e60e298d3
Admiral Schofield,2021-22,12,1.255,11,0.909,956,2c55b7a7-23c6-453c-a8f3-1fd941ff4964
Wesley Johnson,2015-16,12,0.346,11,0.909,3471,ff41cb82-89ef-11e6-9378-a45e60e298d3
Harry Giles III,2020-21,12,1.639,11,1.091,732,4dc725ee-6e90-4de6-9b28-6e6e1089a133
LeBron James,2015-16,12,0.178,12,1.417,6751,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Maurice Ndour,2016-17,12,1.838,12,1.417,653,6b92b1b2-75c9-4275-a382-912b3ca39b74
Zaza Pachulia,2014-15,12,0.339,11,0.727,3536,ff403f19-89ef-11e6-8e8d-a45e60e298d3
Alexis Ajinca,2016-17,12,1.016,12,1.083,1181,ff424ec0-89ef-11e6-8c87-a45e60e298d3
Cole Aldrich,2013-14,12,1.905,11,0.182,630,ff424c42-89ef-11e6-abc4-a45e60e298d3
Thomas Bryant,2020-21,12,2.013,11,0.909,596,14bd79e9-4e2e-4f94-aea7-473843776936
Mamadi Diakite,2020-21,12,3.158,12,0.583,380,1c5814fe-5268-42a8-b63a-e4e9a83329a5
Brandon Ingram,2017-18,12,0.294,11,0.909,4084,1dc46dbf-1a6f-4a01-b6c2-c818eac041c7
Jahlil Okafor,2019-20,12,1.222,12,1.083,982,ff427168-89ef-11e6-9b14-a45e60e298d3
Derrick Williams,2015-16,12,0.431,12,0.917,2787,ff416e3a-89ef-11e6-9a9d-a45e60e298d3
Andre Iguodala,2018-19,12,0.263,10,0.900,4571,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Jayson Tatum,2018-19,12,0.213,11,0.909,5644,986b713a-b20b-4eb0-919e-c859d0508af7
Drew Eubanks,2019-20,12,2.030,10,1.500,591,e89c6a2b-0008-4b5b-8298-527871bafc2f
Elton Brand,2013-14,12,0.423,12,0.500,2836,ff41300a-89ef-11e6-9df7-a45e60e298d3
Anthony Gill,2020-21,12,2.226,12,0.583,539,a7c0bf5b-a8d5-4d45-b433-c27e935e9147
Greg Monroe,2014-15,12,0.292,12,0.667,4113,ff4279b8-89ef-11e6-9faa-a45e60e298d3
Brandon Knight,2013-14,12,0.266,12,1.333,4505,ff42d46e-89ef-11e6-a2b4-a45e60e298d3
Klay Thompson,2013-14,12,0.199,11,0.727,6031,ff41a31e-89ef-11e6-8405-a45e60e298d3
Aaron Gordon,2016-17,12,0.259,11,1.000,4640,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
Talen Horton-Tucker,2021-22,12,0.385,12,0.583,3120,2fde4691-ead9-44c7-a691-c5c386ec7298
Klay Thompson,2021-22,11,0.312,10,0.500,3528,ff41a31e-89ef-11e6-8405-a45e60e298d3
Marvin Williams,2015-16,11,0.220,9,0.667,5009,ff411c78-89ef-11e6-a99e-a45e60e298d3
Rudy Gay,2017-18,11,0.405,11,0.909,2713,ff4039fa-89ef-11e6-bd79-a45e60e298d3
Jeff Green,2015-16,11,0.236,11,1.273,4655,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Robert Sacre,2013-14,11,0.497,11,0.636,2214,ff42242e-89ef-11e6-b859-a45e60e298d3
Dirk Nowitzki,2016-17,11,0.406,10,1.300,2708,ff411411-89ef-11e6-8f83-a45e60e298d3
Anthony Tolliver,2014-15,11,0.397,9,1.111,2773,ff4200a1-89ef-11e6-8786-a45e60e298d3
Saddiq Bey,2020-21,11,0.284,10,0.900,3874,1f4d9f39-fab7-4dd9-ac16-4cf6a2e0536e
Boban Marjanovic,2017-18,11,1.601,10,0.600,687,ff421770-89ef-11e6-b651-a45e60e298d3
Jerami Grant,2016-17,11,0.331,10,1.400,3320,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Nerlens Noel,2021-22,11,0.971,11,0.818,1133,ff41260a-89ef-11e6-a369-a45e60e298d3
Nikola Pekovic,2013-14,11,0.332,11,1.091,3314,ff42764a-89ef-11e6-bf0d-a45e60e298d3
LaMarcus Aldridge,2014-15,11,0.208,9,1.111,5281,ff4291dc-89ef-11e6-8416-a45e60e298d3
Nate Wolters,2013-14,11,0.459,11,0.545,2397,ff41aa4c-89ef-11e6-8d69-a45e60e298d3
Tobias Harris,2017-18,11,0.205,10,0.400,5358,ff42df0c-89ef-11e6-b53b-a45e60e298d3
Ivan Rabb,2017-18,11,1.068,11,0.455,1030,a0af6716-1079-4199-b8ec-4fb31658c250
Ben McLemore,2019-20,11,0.297,10,0.900,3707,ff414373-89ef-11e6-838d-a45e60e298d3
Aaron Gordon,2021-22,11,0.214,11,1.545,5129,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
Trevor Ariza,2017-18,11,0.194,10,1.300,5670,ff41881e-89ef-11e6-ab27-a45e60e298d3
Zach Randolph,2013-14,11,0.206,11,1.455,5344,ff423145-89ef-11e6-8a8a-a45e60e298d3
Alex Len,2014-15,11,0.358,11,1.545,3069,ff42c0ee-89ef-11e6-b9df-a45e60e298d3
Joe Harris,2020-21,11,0.208,10,1.000,5288,ff4149b3-89ef-11e6-9604-a45e60e298d3
Khem Birch,2018-19,11,0.736,10,0.700,1494,57554ed9-0c8b-44cc-9673-827e94e5239f
Kyle O'Quinn,2018-19,11,1.421,11,0.909,774,ff41bd54-89ef-11e6-a862-a45e60e298d3
Marcus Smart,2018-19,11,0.237,11,0.636,4639,ff411907-89ef-11e6-9c68-a45e60e298d3
Brook Lopez,2021-22,11,0.844,10,1.300,1303,ff423f0c-89ef-11e6-99c1-a45e60e298d3
Rashard Lewis,2013-14,11,0.467,10,0.600,2355,ff427263-89ef-11e6-bede-a45e60e298d3
Gordon Hayward,2020-21,11,0.358,9,1.111,3075,ff419928-89ef-11e6-9305-a45e60e298d3
Robert Covington,2014-15,11,0.287,11,0.727,3838,ff416430-89ef-11e6-88da-a45e60e298d3
Ivan Rabb,2018-19,11,0.762,9,0.889,1443,a0af6716-1079-4199-b8ec-4fb31658c250
Jared Dudley,2015-16,11,0.259,9,1.111,4252,ff4130dc-89ef-11e6-ba64-a45e60e298d3
Wayne Selden,2018-19,11,0.374,11,1.545,2939,6ff21d6a-543d-45ae-9796-14f3f8286b45
Hollis Thompson,2015-16,11,0.253,9,0.778,4351,ff401919-89ef-11e6-acf3-a45e60e298d3
Andrea Bargnani,2014-15,11,0.732,11,0.727,1503,ff41cd9e-89ef-11e6-bd78-a45e60e298d3
Drew Gooden,2014-15,11,0.548,11,0.273,2006,ff41c1dc-89ef-11e6-a95d-a45e60e298d3
Nikola Mirotic,2018-19,11,0.331,11,1.000,3326,ff429e85-89ef-11e6-a63b-a45e60e298d3
Keljin Blevins,2021-22,11,1.547,9,1.111,711,051a9b22-2758-4e34-a7d8-989f8da48dcb
Damian Jones,2017-18,11,5.473,10,1.000,201,ff42a38f-89ef-11e6-bb34-a45e60e298d3
Jermaine O'Neal,2013-14,11,0.602,10,1.800,1826,ff42ea07-89ef-11e6-95d3-a45e60e298d3
Jaden McDaniels,2021-22,11,0.267,11,0.818,4117,12296efa-88ec-47a8-b8bb-306bf3fb4eda
Lou Amundson,2014-15,11,0.624,11,1.000,1764,ff42f07a-89ef-11e6-816f-a45e60e298d3
Rudy Gay,2018-19,11,0.269,9,1.000,4082,ff4039fa-89ef-11e6-bd79-a45e60e298d3
Shaun Livingston,2016-17,11,0.351,11,0.818,3138,ff41a4cc-89ef-11e6-930f-a45e60e298d3
Cameron Johnson,2021-22,11,0.261,10,0.800,4217,c2b84bbb-3276-43ce-a4a1-4c7ee5148e35
Kyle O'Quinn,2014-15,11,0.694,10,0.700,1586,ff41bd54-89ef-11e6-a862-a45e60e298d3
Vernon Carey Jr.,2020-21,11,4.545,11,0.818,242,9dc84f16-116c-451e-a191-b54f210fecbe
Chimezie Metu,2021-22,11,0.417,10,1.300,2635,70bb58da-e725-48f6-a026-a953f4824b2d
Carlos Boozer,2014-15,11,0.329,9,0.778,3339,ff42bc0c-89ef-11e6-bb81-a45e60e298d3
Otto Porter Jr.,2017-18,11,0.214,11,0.818,5147,ff420a7a-89ef-11e6-972c-a45e60e298d3
Bojan Bogdanovic,2016-17,11,0.230,11,0.455,4788,ff42b023-89ef-11e6-b4a8-a45e60e298d3
LaMarcus Aldridge,2013-14,11,0.194,10,0.900,5662,ff4291dc-89ef-11e6-8416-a45e60e298d3
Joel Embiid,2020-21,11,0.274,10,1.400,4020,ff42281e-89ef-11e6-8097-a45e60e298d3
Thon Maker,2018-19,11,0.512,10,0.900,2147,a431a70a-8e7e-48f3-bc85-a21fd0e7918b
John Henson,2014-15,11,0.419,11,0.818,2627,ff429917-89ef-11e6-97c2-a45e60e298d3
Quincy Acy,2014-15,11,0.454,10,0.400,2424,ff429f6b-89ef-11e6-86ae-a45e60e298d3
Brandon Ingram,2018-19,11,0.294,9,0.778,3742,1dc46dbf-1a6f-4a01-b6c2-c818eac041c7
Kevin Durant,2015-16,11,0.166,9,0.889,6641,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Dwight Powell,2015-16,11,0.523,10,0.900,2104,ff41d302-89ef-11e6-b0a0-a45e60e298d3
Andrew Bogut,2013-14,11,0.321,9,0.444,3424,ff421e2b-89ef-11e6-a705-a45e60e298d3
Semi Ojeleye,2021-22,11,1.325,11,1.091,830,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Nikola Vucevic,2013-14,11,0.318,11,0.636,3463,ff4220dc-89ef-11e6-83c6-a45e60e298d3
Franz Wagner,2021-22,11,0.221,11,0.909,4978,7c34f4fd-da8a-4dca-be01-0f43c85b0146
Kendrick Perkins,2015-16,11,1.006,10,1.500,1093,ff427f26-89ef-11e6-949e-a45e60e298d3
Marvin Williams,2017-18,11,0.270,11,0.727,4079,ff411c78-89ef-11e6-a99e-a45e60e298d3
Zion Williamson,2019-20,11,0.756,9,1.222,1455,62b8039c-85a3-4136-a657-6b4797f54010
Nick Collison,2014-15,11,0.513,9,0.700,2146,ff42462b-89ef-11e6-a23e-a45e60e298d3
Royce O'Neale,2021-22,11,0.211,11,0.909,5224,b737be07-9b70-42c2-8ab4-41c14ae7c288
Tony Bradley,2020-21,11,0.778,11,0.636,1413,dc94048f-3eaf-4759-87fb-dae2b3a672b2
Joe Johnson,2016-17,11,0.268,11,1.455,4100,ff420245-89ef-11e6-a51a-a45e60e298d3
Jordan Clarkson,2018-19,11,0.247,11,1.000,4445,ff415094-89ef-11e6-b2e5-a45e60e298d3
Gorgui Dieng,2013-14,11,0.685,8,1.125,1606,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
Caron Butler,2013-14,11,0.318,11,1.273,3455,ff420c9e-89ef-11e6-94c8-a45e60e298d3
Nick Young,2017-18,11,0.343,11,1.273,3206,ff413c57-89ef-11e6-bef8-a45e60e298d3
O.G. Anunoby,2018-19,11,0.389,10,2.000,2827,4603eded-4510-46ea-bd45-33456d037024
Bismack Biyombo,2014-15,11,0.466,10,0.400,2359,ff401757-89ef-11e6-994b-a45e60e298d3
Nikola Mirotic,2015-16,11,0.337,11,0.545,3268,ff429e85-89ef-11e6-a63b-a45e60e298d3
