Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Jerami Grant,2020-21,46,1.239,43,0.977,3713,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Kenyon Martin Jr.,2021-22,45,1.308,43,0.860,3440,8860be0b-73fe-4c90-abc6-0ef3bb765bd0
Nicolo Melli,2020-21,45,3.930,38,1.053,1145,611bcb63-ed81-4e24-94b9-db72acec82fc
Wilson Chandler,2017-18,45,0.973,37,1.216,4625,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Eric Moreland,2018-19,45,30.000,37,0.784,150,ff414c00-89ef-11e6-9707-a45e60e298d3
James Jones,2016-17,45,5.542,41,0.976,812,ff417ae3-89ef-11e6-b660-a45e60e298d3
Gabe Vincent,2021-22,45,1.138,38,1.026,3956,82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b
Kawhi Leonard,2020-21,45,1.028,41,0.829,4376,ff427a33-89ef-11e6-ab99-a45e60e298d3
T.J. Leaf,2018-19,45,4.014,39,0.821,1121,0c8ab521-8c02-4886-9238-f758c02fdd1f
Ognjen Kuzmic,2013-14,45,21.429,38,1.158,210,ff418259-89ef-11e6-8732-a45e60e298d3
JaVale McGee,2013-14,45,27.108,40,0.780,166,ff41d4eb-89ef-11e6-8055-a45e60e298d3
Chris Silva,2021-22,45,24.324,40,1.175,185,6ea78fc3-fa9a-478b-b88e-b18b5e2827ab
Dorell Wright,2013-14,45,2.165,39,0.600,2079,ff4235eb-89ef-11e6-a3e8-a45e60e298d3
Vince Carter,2019-20,45,2.448,39,0.744,1838,ff4274d7-89ef-11e6-ac5d-a45e60e298d3
Daniel Oturu,2020-21,45,13.314,40,1.048,338,a4de94e6-f9ef-47fd-ba17-5a25750b1a2a
Hamady Ndiaye,2013-14,45,31.250,36,1.000,144,ff4030b0-89ef-11e6-86ec-a45e60e298d3
Derrick Jones Jr.,2019-20,44,1.461,37,1.270,3012,0511e7cf-e543-4547-aa9d-1c80e0ec3ad8
Jamil Wilson,2017-18,44,8.178,38,0.921,538,aa9a59de-738f-41dd-8515-089eb96535f9
Anthony Tolliver,2013-14,44,1.773,33,0.758,2481,ff4200a1-89ef-11e6-8786-a45e60e298d3
Mario Hezonja,2017-18,44,1.326,40,0.850,3318,ff412b14-89ef-11e6-af10-a45e60e298d3
Nathan Knight,2020-21,44,7.496,38,0.795,587,182dfb91-773c-40d8-add3-d3ae277d4702
James Johnson,2014-15,44,1.650,39,0.949,2667,ff42429c-89ef-11e6-ba59-a45e60e298d3
Alan Williams,2017-18,44,32.353,38,0.769,136,ff424094-89ef-11e6-b14c-a45e60e298d3
Jaden McDaniels,2021-22,43,1.044,39,1.128,4117,12296efa-88ec-47a8-b8bb-306bf3fb4eda
Daniel Ochefu,2016-17,43,29.054,36,0.919,148,a57f2a5f-436d-4993-bbbe-509169f71624
Gordon Hayward,2018-19,43,0.974,37,0.919,4413,ff419928-89ef-11e6-9305-a45e60e298d3
Brice Johnson,2017-18,43,21.078,40,0.800,204,96bf5850-1a99-44c7-babe-cef63fc5a6a0
Semi Ojeleye,2020-21,43,2.192,40,0.975,1962,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Luc Mbah a Moute,2017-18,42,1.241,39,0.769,3385,ff411475-89ef-11e6-8b53-a45e60e298d3
Chimezie Metu,2018-19,42,14.141,34,1.029,297,70bb58da-e725-48f6-a026-a953f4824b2d
Khris Middleton,2017-18,42,0.667,39,0.897,6300,ff413d99-89ef-11e6-83e1-a45e60e298d3
Dorian Finney-Smith,2018-19,42,1.033,36,1.432,4064,c1976fde-8666-41cb-8965-0b530d931507
Nick Collison,2016-17,42,17.073,34,1.000,246,ff42462b-89ef-11e6-a23e-a45e60e298d3
Ben Simmons,2020-21,42,0.884,38,1.421,4750,39109a9f-6683-4aab-984e-34e0bbf6309b
Andre Iguodala,2021-22,42,3.139,30,0.600,1338,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Wesley Johnson,2015-16,41,1.181,37,0.919,3471,ff41cb82-89ef-11e6-9378-a45e60e298d3
Thanasis Antetokounmpo,2020-21,41,3.173,33,0.833,1292,ff41c4c0-89ef-11e6-aadb-a45e60e298d3
Shavlik Randolph,2013-14,41,23.164,37,0.622,177,ff423247-89ef-11e6-9baa-a45e60e298d3
James Harden,2014-15,41,0.570,35,1.000,7193,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Quincy Acy,2018-19,41,15.530,38,0.974,264,ff429f6b-89ef-11e6-86ae-a45e60e298d3
Bojan Bogdanovic,2015-16,41,0.983,35,1.000,4173,ff42b023-89ef-11e6-b4a8-a45e60e298d3
Andrew Wiggins,2020-21,40,0.775,34,0.706,5158,ff4187ba-89ef-11e6-9d60-a45e60e298d3
Jaden McDaniels,2020-21,40,1.261,36,0.946,3173,12296efa-88ec-47a8-b8bb-306bf3fb4eda
LeBron James,2015-16,40,0.593,37,1.081,6751,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Arinze Onuaku,2014-15,40,29.630,36,1.081,135,ff41ff07-89ef-11e6-a16e-a45e60e298d3
Solomon Hill,2016-17,40,0.824,36,0.838,4854,ff4029c7-89ef-11e6-b1ae-a45e60e298d3
Greg Brown III,2021-22,40,3.023,36,1.250,1323,5d703a08-59b9-4692-9aea-9e422c923244
Semi Ojeleye,2017-18,40,1.504,35,1.086,2659,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Alan Williams,2015-16,40,27.211,33,0.758,147,ff424094-89ef-11e6-b14c-a45e60e298d3
Jeff Green,2014-15,40,0.749,36,0.917,5337,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Udonis Haslem,2017-18,40,29.630,32,1.031,135,ff413211-89ef-11e6-8e43-a45e60e298d3
Johnny O'Bryant III,2016-17,40,24.845,32,1.212,161,ff42ab2e-89ef-11e6-8a46-a45e60e298d3
Brandon Ingram,2016-17,39,0.843,36,0.917,4629,1dc46dbf-1a6f-4a01-b6c2-c818eac041c7
James Michael McAdoo,2014-15,39,12.704,33,0.727,307,ff42af4a-89ef-11e6-8748-a45e60e298d3
Aaron Gordon,2014-15,39,2.468,29,1.034,1580,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
CJ Miles,2015-16,39,1.236,36,0.889,3155,ff41fa26-89ef-11e6-882b-a45e60e298d3
Vince Carter,2018-19,39,1.355,34,1.029,2878,ff4274d7-89ef-11e6-ac5d-a45e60e298d3
Semi Ojeleye,2019-20,39,1.685,37,0.865,2314,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Isaiah Hicks,2017-18,39,8.008,34,1.086,487,5a40b6df-79e3-45f8-b95b-ecf7f9c5930e
Carmelo Anthony,2015-16,39,0.798,35,1.029,4890,ff41a705-89ef-11e6-8b57-a45e60e298d3
Caleb Swanigan,2017-18,39,10.026,32,0.938,389,797483e4-c081-4c45-8fbc-e0252c14c51a
Chris Copeland,2013-14,39,5.954,35,1.278,655,ff4026cf-89ef-11e6-9326-a45e60e298d3
Jaylen Brown,2020-21,39,0.949,37,0.865,4108,a6904c1c-0dc5-41c8-a618-b3a276131726
Troy Brown Jr.,2019-20,38,1.006,33,1.000,3778,4518e458-a97b-405a-95d1-4007f01284bb
Anthony Randolph,2013-14,38,3.565,33,1.030,1066,ff41d6cc-89ef-11e6-b70b-a45e60e298d3
Oshae Brissett,2021-22,38,1.182,38,1.105,3214,b36f7cd2-9235-46b6-b5f7-c825152e5c58
Aaron Gordon,2021-22,38,0.741,36,1.027,5129,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
Kyle Lowry,2019-20,38,0.728,33,0.879,5220,ff41baca-89ef-11e6-8ca0-a45e60e298d3
Edy Tavares,2015-16,38,25.676,35,1.171,148,ff422e7d-89ef-11e6-baa0-a45e60e298d3
Zach Collins,2019-20,38,6.209,34,1.143,612,e80fe1d3-0b98-4c13-b6e5-da024cc77ae5
Thabo Sefolosha,2019-20,38,4.073,36,1.000,933,ff42ca1e-89ef-11e6-b0ed-a45e60e298d3
Alen Smailagic,2019-20,38,13.380,35,0.714,284,155d8dd9-5a5e-46be-98e8-f8f0c89f2276
James Johnson,2020-21,38,1.742,34,1.059,2182,ff42429c-89ef-11e6-ba59-a45e60e298d3
Russell Westbrook,2019-20,38,0.760,37,0.486,5001,ff42cbd7-89ef-11e6-8a00-a45e60e298d3
Okaro White,2016-17,38,4.148,34,1.000,916,f20626c1-2b43-450a-9306-2aa2b28988de
Isaac Bonga,2019-20,38,1.435,35,0.800,2648,f9ed67d3-df06-47d3-8f17-7ecdd875e2e8
Trevor Ariza,2016-17,38,0.581,33,1.091,6542,ff41881e-89ef-11e6-ab27-a45e60e298d3
Jalen McDaniels,2021-22,38,2.030,33,1.152,1872,53156560-bf91-4362-8557-db97bc470659
Otto Porter Jr.,2018-19,38,1.092,33,0.970,3480,ff420a7a-89ef-11e6-972c-a45e60e298d3
Eric Gordon,2018-19,38,0.731,34,1.088,5199,ff4252dc-89ef-11e6-8da2-a45e60e298d3
James Jones,2015-16,38,3.858,34,0.853,985,ff417ae3-89ef-11e6-b660-a45e60e298d3
Anthony Gill,2020-21,38,7.050,32,0.969,539,a7c0bf5b-a8d5-4d45-b433-c27e935e9147
Metta World Peace,2013-14,37,5.082,27,0.630,728,ff41660f-89ef-11e6-a8a2-a45e60e298d3
Nicolas Batum,2018-19,37,0.769,32,0.875,4810,ff4239f0-89ef-11e6-a24c-a45e60e298d3
Mike Scott,2019-20,37,1.476,35,0.971,2506,ff4161eb-89ef-11e6-a423-a45e60e298d3
LeBron James,2020-21,37,1.039,34,1.147,3561,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Joe Johnson,2014-15,37,0.637,37,0.946,5804,ff420245-89ef-11e6-a51a-a45e60e298d3
Jae Crowder,2019-20,37,0.704,34,0.824,5252,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Wayne Selden,2018-19,37,1.259,35,1.057,2939,6ff21d6a-543d-45ae-9796-14f3f8286b45
Klay Thompson,2018-19,37,0.513,34,1.000,7218,ff41a31e-89ef-11e6-8405-a45e60e298d3
Jeff Green,2013-14,37,0.693,33,0.970,5339,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Damjan Rudez,2016-17,37,6.076,32,0.875,609,ff418b68-89ef-11e6-b496-a45e60e298d3
Matt Barnes,2015-16,36,0.795,28,0.857,4526,ff4022fa-89ef-11e6-ab56-a45e60e298d3
Kyle Singler,2013-14,36,0.793,32,1.125,4538,ff41b28a-89ef-11e6-a62c-a45e60e298d3
Stephen Curry,2021-22,36,0.592,33,0.939,6077,ff4179a1-89ef-11e6-909f-a45e60e298d3
Lance Thomas,2018-19,36,2.237,33,0.970,1609,ff42b93d-89ef-11e6-978e-a45e60e298d3
Kyle Anderson,2017-18,36,0.890,32,0.906,4045,ff42ce05-89ef-11e6-b640-a45e60e298d3
Kawhi Leonard,2018-19,36,0.595,31,0.774,6049,ff427a33-89ef-11e6-ab99-a45e60e298d3
Lance Thomas,2014-15,35,1.248,28,1.000,2804,ff42b93d-89ef-11e6-978e-a45e60e298d3
Chinanu Onuaku,2016-17,35,32.110,29,0.903,109,f42d93ab-61af-41d7-b053-5076128d65c9
Josh Richardson,2018-19,35,0.680,33,1.182,5145,ff421202-89ef-11e6-aef1-a45e60e298d3
Monta Ellis,2013-14,35,0.562,33,0.970,6233,ff4169a8-89ef-11e6-ba66-a45e60e298d3
James Harden,2013-14,35,0.588,31,0.839,5950,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Paul Zipser,2017-18,35,2.167,32,0.970,1615,0dca9253-39dd-4d48-97fe-5f70ce71db10
Khris Middleton,2014-15,35,0.698,32,1.030,5017,ff413d99-89ef-11e6-83e1-a45e60e298d3
Fred VanVleet,2019-20,35,0.721,33,0.606,4853,4740d4bd-1b18-4cb3-896f-d6472b01fdea
Dante Cunningham,2014-15,35,1.072,31,0.806,3265,ff42db42-89ef-11e6-9f95-a45e60e298d3
Hedo Turkoglu,2014-15,35,2.379,29,0.586,1471,ff41c8e3-89ef-11e6-8b64-a45e60e298d3
Sam Dekker,2018-19,35,2.190,30,0.833,1598,ff42ce7d-89ef-11e6-b807-a45e60e298d3
Marshall Plumlee,2017-18,35,32.110,33,0.706,109,c5f9f385-4872-4787-b7a6-8dd3d372f56b
Chandler Parsons,2015-16,35,0.996,30,1.033,3515,ff4224a6-89ef-11e6-a55a-a45e60e298d3
Terance Mann,2021-22,35,0.734,30,1.167,4771,43dcd2b9-2845-490a-9fc4-d610c433ac4c
Semi Ojeleye,2021-22,35,4.217,31,1.000,830,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Luke Babbitt,2017-18,35,2.656,33,0.970,1318,ff41bdb8-89ef-11e6-ad28-a45e60e298d3
Jonathan Isaac,2019-20,35,1.750,28,0.786,2000,0f305d0b-323c-4d84-a927-56be1cdf9c36
O.G. Anunoby,2018-19,35,1.238,32,1.242,2827,4603eded-4510-46ea-bd45-33456d037024
Charlie Villanueva,2013-14,35,10.264,30,1.032,341,ff42ab9c-89ef-11e6-ad0d-a45e60e298d3
Wilson Chandler,2013-14,35,0.922,29,0.655,3798,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Andre Iguodala,2018-19,35,0.766,30,0.900,4571,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Ognjen Kuzmic,2014-15,34,22.973,33,0.939,148,ff418259-89ef-11e6-8732-a45e60e298d3
Tiago Splitter,2016-17,34,23.288,27,1.148,146,ff427ab3-89ef-11e6-9d30-a45e60e298d3
Richard Jefferson,2016-17,34,0.954,32,0.656,3565,ff423566-89ef-11e6-a568-a45e60e298d3
Danilo Gallinari,2021-22,34,0.910,32,0.781,3738,ff41b782-89ef-11e6-a39f-a45e60e298d3
Vernon Carey Jr.,2020-21,34,14.050,28,0.750,242,9dc84f16-116c-451e-a191-b54f210fecbe
Paul Pierce,2014-15,34,0.787,33,0.970,4321,ff41a038-89ef-11e6-abdf-a45e60e298d3
Miles Bridges,2019-20,34,0.868,31,1.129,3919,b9a042ea-bb42-499a-af74-746d6f8c029a
Kawhi Leonard,2019-20,34,0.702,32,1.000,4842,ff427a33-89ef-11e6-ab99-a45e60e298d3
Jayson Tatum,2020-21,34,0.666,32,0.625,5106,986b713a-b20b-4eb0-919e-c859d0508af7
David Nwaba,2018-19,34,1.739,31,0.935,1955,870be51c-f16f-41bf-8156-49630298686e
Trevor Ariza,2021-22,34,3.632,28,1.138,936,ff41881e-89ef-11e6-ab27-a45e60e298d3
Chandler Parsons,2013-14,33,0.559,28,0.643,5904,ff4224a6-89ef-11e6-a55a-a45e60e298d3
LaMelo Ball,2020-21,33,1.053,32,0.656,3134,96c88e8b-8d46-471e-a67d-bda64de7cc58
Jalen Smith,2020-21,33,9.218,29,0.966,358,9406d274-c8ba-4638-a661-c93f077d0a2a
Cameron Bairstow,2015-16,33,15.566,31,0.839,212,ff419b9c-89ef-11e6-952f-a45e60e298d3
CJ Elleby,2021-22,33,1.375,27,1.296,2400,4ada9831-8a36-4d97-ab99-d6dccc604ec1
Otto Porter Jr.,2017-18,33,0.641,27,1.000,5147,ff420a7a-89ef-11e6-972c-a45e60e298d3
Drew Eubanks,2018-19,33,14.537,30,0.667,227,e89c6a2b-0008-4b5b-8298-527871bafc2f
Khris Middleton,2020-21,33,0.496,29,0.862,6656,ff413d99-89ef-11e6-83e1-a45e60e298d3
Vince Carter,2013-14,33,0.803,30,0.600,4109,ff4274d7-89ef-11e6-ac5d-a45e60e298d3
Marcus Smart,2019-20,33,0.626,31,0.903,5268,ff411907-89ef-11e6-9c68-a45e60e298d3
Justin Hamilton,2013-14,33,23.913,31,1.032,138,ff41e1d1-89ef-11e6-bc90-a45e60e298d3
Justin Holiday,2021-22,33,0.787,29,1.034,4192,ff4122b8-89ef-11e6-815c-a45e60e298d3
Luke Babbitt,2013-14,33,3.802,28,1.036,868,ff41bdb8-89ef-11e6-ad28-a45e60e298d3
Danilo Gallinari,2015-16,33,0.905,28,1.000,3646,ff41b782-89ef-11e6-a39f-a45e60e298d3
Wilson Chandler,2019-20,33,2.141,31,1.094,1541,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Anderson Varejao,2020-21,33,42.308,30,1.194,78,ff411e8a-89ef-11e6-9a8f-a45e60e298d3
Mfiondu Kabengele,2019-20,33,25.385,26,1.000,130,d54c8704-12fe-4888-9d72-a09532a75d8f
Gordon Hayward,2021-22,33,1.007,32,0.813,3277,ff419928-89ef-11e6-9305-a45e60e298d3
Thabo Sefolosha,2018-19,33,2.508,31,1.032,1316,ff42ca1e-89ef-11e6-b0ed-a45e60e298d3
Cameron Johnson,2020-21,33,0.883,26,1.462,3736,c2b84bbb-3276-43ce-a4a1-4c7ee5148e35
Gary Trent Jr.,2021-22,32,0.606,31,0.871,5284,0b80d1c2-00eb-49cc-8454-f995afa6bad0
Kawhi Leonard,2013-14,32,0.621,27,0.667,5149,ff427a33-89ef-11e6-ab99-a45e60e298d3
DeMar DeRozan,2021-22,32,0.534,31,1.194,5995,ff41b9f8-89ef-11e6-b823-a45e60e298d3
Jordan Bell,2019-20,32,5.861,29,0.862,546,07a35d50-2dd1-4476-a9ac-b6e7154ce069
Terry Rozier,2021-22,32,0.622,30,0.967,5141,ff4108b5-89ef-11e6-8854-a45e60e298d3
Alen Smailagic,2020-21,32,17.680,28,1.034,181,155d8dd9-5a5e-46be-98e8-f8f0c89f2276
Arinze Onuaku,2016-17,32,61.538,22,0.667,52,ff41ff07-89ef-11e6-a16e-a45e60e298d3
DeMarre Carroll,2018-19,32,0.840,30,1.200,3810,ff4143e1-89ef-11e6-9d10-a45e60e298d3
Maurice Harkless,2017-18,32,1.311,25,0.731,2441,ff419068-89ef-11e6-bc37-a45e60e298d3
Udonis Haslem,2021-22,32,18.935,29,1.103,169,ff413211-89ef-11e6-8e43-a45e60e298d3
Saddiq Bey,2020-21,31,0.800,26,1.074,3874,1f4d9f39-fab7-4dd9-ac16-4cf6a2e0536e
Justise Winslow,2018-19,31,0.777,28,0.929,3991,ff42223a-89ef-11e6-a5db-a45e60e298d3
Dorian Finney-Smith,2020-21,31,0.705,29,1.000,4396,c1976fde-8666-41cb-8965-0b530d931507
Davis Bertans,2018-19,31,0.877,26,0.462,3536,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Kelly Oubre Jr.,2020-21,31,0.862,27,1.259,3596,ff425a5c-89ef-11e6-85ff-a45e60e298d3
Maurice Harkless,2015-16,31,0.896,24,1.120,3458,ff419068-89ef-11e6-bc37-a45e60e298d3
Jayson Tatum,2017-18,31,0.525,27,0.593,5906,986b713a-b20b-4eb0-919e-c859d0508af7
Tyler Herro,2021-22,31,0.617,28,1.143,5025,e04000b7-501d-44b1-a837-6a84dcb590e6
Derrick White,2021-22,31,0.546,31,0.677,5677,297a0fda-0a03-4003-bf39-aa92b7a730ff
Michael Beasley,2018-19,31,5.373,27,0.741,577,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Jared Dudley,2017-18,31,2.225,31,0.935,1393,ff4130dc-89ef-11e6-ba64-a45e60e298d3
Talen Horton-Tucker,2021-22,31,0.994,26,0.577,3120,2fde4691-ead9-44c7-a691-c5c386ec7298
Shawn Marion,2014-15,31,1.465,27,1.071,2116,ff429991-89ef-11e6-a91a-a45e60e298d3
Tacko Fall,2019-20,31,41.333,27,0.815,75,93b0081c-8491-4531-bcd8-730c059dd134
DeMarre Carroll,2017-18,31,0.761,28,0.679,4074,ff4143e1-89ef-11e6-9d10-a45e60e298d3
Chris Copeland,2014-15,31,1.971,28,1.107,1573,ff4026cf-89ef-11e6-9326-a45e60e298d3
Kenrich Williams,2020-21,30,1.001,26,1.192,2998,97557441-df62-4371-8720-66f68535b73c
Tony Bradley,2018-19,30,37.500,28,1.107,80,dc94048f-3eaf-4759-87fb-dae2b3a672b2
Edy Tavares,2016-17,30,60.000,23,1.125,50,ff422e7d-89ef-11e6-baa0-a45e60e298d3
Jayson Tatum,2019-20,30,0.499,26,1.077,6009,986b713a-b20b-4eb0-919e-c859d0508af7
Eric Gordon,2017-18,30,0.555,27,0.852,5401,ff4252dc-89ef-11e6-8da2-a45e60e298d3
D'Angelo Russell,2021-22,30,0.624,29,1.069,4805,ff426914-89ef-11e6-bc15-a45e60e298d3
Michael Beasley,2015-16,30,3.326,28,1.000,902,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Greg Stiemsma,2014-15,30,23.256,27,0.926,129,ff425563-89ef-11e6-8324-a45e60e298d3
Matt Bonner,2015-16,30,7.752,29,0.862,387,ff4016de-89ef-11e6-8932-a45e60e298d3
O.G. Anunoby,2017-18,30,0.862,27,0.889,3482,4603eded-4510-46ea-bd45-33456d037024
James Harden,2015-16,30,0.450,25,0.760,6672,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Klay Thompson,2016-17,30,0.450,28,1.036,6671,ff41a31e-89ef-11e6-8405-a45e60e298d3
Luc Mbah a Moute,2013-14,30,1.561,26,0.556,1922,ff411475-89ef-11e6-8b53-a45e60e298d3
Michael Beasley,2016-17,30,1.555,28,0.964,1929,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Admiral Schofield,2019-20,30,3.937,29,1.276,762,2c55b7a7-23c6-453c-a8f3-1fd941ff4964
Alex Stepheson,2015-16,30,21.127,29,0.931,142,ff418ec2-89ef-11e6-8de6-a45e60e298d3
Justin Anderson,2016-17,30,1.251,26,0.923,2398,ff4233d9-89ef-11e6-a605-a45e60e298d3
Markieff Morris,2021-22,30,4.934,27,0.778,608,ff41cb11-89ef-11e6-8285-a45e60e298d3
Justin Champagnie,2021-22,30,5.357,26,0.769,560,02c16c67-233c-497b-8f89-c0600cb461e6
Marcus Morris Sr.,2015-16,30,0.512,25,1.000,5864,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Sekou Doumbouya,2020-21,30,1.715,29,0.862,1749,a79931bf-e00e-41bc-9a12-9fada80fb41f
Duncan Robinson,2021-22,30,0.694,28,1.107,4322,1424d944-bd15-4a60-9f13-ebf5e2a67d84
Tony Mitchell,2013-14,30,20.833,26,0.778,144,ff4297c5-89ef-11e6-8f4d-a45e60e298d3
Jordan Clarkson,2018-19,30,0.675,28,1.250,4445,ff415094-89ef-11e6-b2e5-a45e60e298d3
Malik Beasley,2021-22,29,0.648,26,1.154,4478,4140415b-0de0-4fe1-8ec0-45ff2ba24094
Danilo Gallinari,2017-18,29,2.184,23,0.667,1328,ff41b782-89ef-11e6-a39f-a45e60e298d3
Wesley Johnson,2016-17,29,1.764,25,0.680,1644,ff41cb82-89ef-11e6-9378-a45e60e298d3
Terry Rozier,2020-21,29,0.589,27,1.111,4927,ff4108b5-89ef-11e6-8854-a45e60e298d3
Chandler Parsons,2014-15,29,0.658,21,1.476,4405,ff4224a6-89ef-11e6-a55a-a45e60e298d3
Travis Outlaw,2013-14,29,1.412,24,0.680,2054,ff415aa6-89ef-11e6-8fa0-a45e60e298d3
Devin Booker,2015-16,29,0.682,26,0.885,4253,ff426a0f-89ef-11e6-8fdd-a45e60e298d3
Luke Kornet,2021-22,29,11.741,27,0.704,247,b398ebec-fd8f-4809-825b-5cacd8742ac5
Vernon Carey Jr.,2021-22,29,31.183,27,1.296,93,9dc84f16-116c-451e-a191-b54f210fecbe
Paul George,2019-20,29,0.737,28,0.643,3936,ff412894-89ef-11e6-ac03-a45e60e298d3
Klay Thompson,2021-22,29,0.822,26,0.692,3528,ff41a31e-89ef-11e6-8405-a45e60e298d3
Braxton Key,2021-22,29,7.073,24,0.792,410,1661d6c0-75bb-4cb5-8adb-f0099bd2817d
Kyle Anderson,2019-20,29,1.004,24,0.833,2889,ff42ce05-89ef-11e6-b640-a45e60e298d3
Franz Wagner,2021-22,29,0.583,27,1.407,4978,7c34f4fd-da8a-4dca-be01-0f43c85b0146
Mike Tobey,2016-17,29,59.184,21,0.810,49,1125fe29-5c6b-4e97-a48c-a6002ac5e6b8
Jaylen Brown,2018-19,29,0.632,29,1.379,4592,a6904c1c-0dc5-41c8-a618-b3a276131726
Wilson Chandler,2018-19,29,1.146,25,0.920,2530,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Dorian Finney-Smith,2016-17,29,0.937,27,1.185,3095,c1976fde-8666-41cb-8965-0b530d931507
Alize Johnson,2021-22,29,8.631,26,1.192,336,c97ec77d-b190-477c-8f04-2d8be4554830
Earl Clark,2013-14,29,2.007,26,0.731,1445,ff426ef3-89ef-11e6-83b1-a45e60e298d3
Aaron Gordon,2016-17,29,0.625,25,0.840,4640,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
Danilo Gallinari,2016-17,29,0.683,28,1.036,4246,ff41b782-89ef-11e6-a39f-a45e60e298d3
Omri Casspi,2015-16,29,0.744,28,0.724,3896,ff41a10a-89ef-11e6-9f16-a45e60e298d3
Luol Deng,2016-17,29,0.962,27,0.964,3016,ff4296de-89ef-11e6-9961-a45e60e298d3
Hollis Thompson,2013-14,29,0.838,29,1.034,3460,ff401919-89ef-11e6-acf3-a45e60e298d3
Georges Niang,2020-21,29,1.098,21,1.095,2641,50996799-4e5d-4748-aa34-1d82c22a2151
Joakim Noah,2017-18,29,34.524,23,0.696,84,ff42bcf5-89ef-11e6-afa7-a45e60e298d3
Terance Mann,2020-21,28,0.843,26,0.654,3320,43dcd2b9-2845-490a-9fc4-d610c433ac4c
Steve Novak,2013-14,28,2.761,24,0.708,1014,ff420d2b-89ef-11e6-a563-a45e60e298d3
JR Smith,2017-18,28,0.477,25,0.720,5874,ff403f7d-89ef-11e6-b44d-a45e60e298d3
Semi Ojeleye,2018-19,28,2.142,23,0.957,1307,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Alec Peters,2017-18,28,6.278,26,1.038,446,576ff43f-4403-4765-b701-f51119e8faeb
Gordon Hayward,2020-21,28,0.911,24,0.958,3075,ff419928-89ef-11e6-9305-a45e60e298d3
Cory Jefferson,2015-16,28,28.283,24,1.560,99,ff41da78-89ef-11e6-bc03-a45e60e298d3
Noah Vonleh,2014-15,28,5.668,22,0.957,494,ff41224a-89ef-11e6-98eb-a45e60e298d3
Chuck Hayes,2015-16,28,54.902,25,0.692,51,ff421c87-89ef-11e6-94c9-a45e60e298d3
Trevor Ariza,2015-16,28,0.460,25,1.040,6088,ff41881e-89ef-11e6-ab27-a45e60e298d3
Duncan Robinson,2019-20,28,0.507,24,1.042,5520,1424d944-bd15-4a60-9f13-ebf5e2a67d84
Nick Collison,2017-18,28,23.932,24,0.875,117,ff42462b-89ef-11e6-a23e-a45e60e298d3
Jrue Holiday,2021-22,28,0.509,28,0.571,5505,ff41d294-89ef-11e6-b957-a45e60e298d3
Mindaugas Kuzminskas,2016-17,28,1.382,24,0.875,2026,085d9196-a739-485c-ad44-dc62bebbb410
Richard Jefferson,2014-15,28,1.074,26,0.808,2607,ff423566-89ef-11e6-a568-a45e60e298d3
Klay Thompson,2013-14,28,0.465,25,0.880,6024,ff41a31e-89ef-11e6-8405-a45e60e298d3
Malcolm Brogdon,2020-21,28,0.679,25,0.920,4123,6d399776-0a8b-4a5e-8e08-169436625746
Justin Holiday,2020-21,28,0.592,27,0.519,4730,ff4122b8-89ef-11e6-815c-a45e60e298d3
Klay Thompson,2017-18,28,0.424,27,0.667,6599,ff41a31e-89ef-11e6-8405-a45e60e298d3
Gordon Hayward,2019-20,28,0.712,24,1.292,3935,ff419928-89ef-11e6-9305-a45e60e298d3
Chris Paul,2018-19,28,0.616,26,0.538,4548,ff4144dc-89ef-11e6-85fd-a45e60e298d3
Deni Avdija,2021-22,27,0.669,24,0.958,4035,630a0989-41d0-4b98-8380-1816ff77ab0c
Trevor Ariza,2017-18,27,0.476,26,1.115,5670,ff41881e-89ef-11e6-ab27-a45e60e298d3
